age,sex,education,ethnicity,month,main_src,total_src
60.0,f,uni_completa,quechua,jan,1500.0,1500.0
32.0,m,uni_completa,mestizo,jan,4000.0,4000.0
47.0,m,secundaria,mestizo,jan,1249.0,1249.0
31.0,m,uni_completa,otro,jan,2500.0,2500.0
46.0,m,secundaria,mestizo,jan,1025.0,1025.0
72.0,f,otro,otro,jan,3000.0,3000.0
57.0,f,uni_completa,mestizo,jan,3000.0,3000.0
66.0,m,tecnica,mestizo,jan,3140.0,3140.0
32.0,m,tecnica,afroperuano,jan,3300.0,3300.0
31.0,f,uni_completa,otro,jan,2800.0,2800.0
20.0,f,tecnica_trunca,mestizo,jan,1025.0,1025.0
49.0,m,secundaria,mestizo,jan,2050.0,2050.0
51.0,f,secundaria,mestizo,jan,1516.0,1516.0
53.0,m,maestria,blanco,jan,1000.0,1000.0
46.0,f,uni_completa,blanco,jan,9000.0,9000.0
19.0,f,uni_trunca,blanco,jan,1000.0,1000.0
43.0,m,tecnica_trunca,mestizo,jan,2000.0,2000.0
45.0,f,secundaria,mestizo,jan,1146.0,1146.0
45.0,m,secundaria,mestizo,jan,1400.0,1400.0
57.0,m,otro,mestizo,jan,900.0,1200.0
17.0,m,otro,otro,jan,433.0,433.0
54.0,m,uni_completa,afroperuano,jan,4675.0,4675.0
55.0,f,secundaria,afroperuano,jan,700.0,890.0
36.0,m,otro,mestizo,jan,1039.0,1039.0
33.0,f,secundaria,mestizo,jan,746.0,746.0
41.0,f,tecnica_trunca,mestizo,jan,1290.0,1290.0
47.0,f,maestria,mestizo,jan,6100.0,6100.0
28.0,f,maestria,mestizo,jan,2800.0,2800.0
33.0,m,secundaria,mestizo,jan,3000.0,3000.0
32.0,f,uni_completa,mestizo,jan,6400.0,6400.0
29.0,f,secundaria,mestizo,jan,1353.0,2386.0
38.0,f,secundaria,mestizo,jan,325.0,325.0
16.0,m,otro,mestizo,jan,936.0,936.0
72.0,m,otro,mestizo,jan,454.0,454.0
39.0,f,secundaria,quechua,jan,1283.0,1283.0
57.0,m,tecnica,mestizo,jan,1530.0,1530.0
34.0,m,tecnica,mestizo,jan,900.0,950.0
35.0,f,uni_trunca,mestizo,jan,3000.0,3000.0
35.0,m,tecnica,mestizo,jan,1639.0,1639.0
44.0,f,otro,mestizo,jan,779.0,779.0
38.0,m,secundaria,mestizo,jan,1025.0,1025.0
61.0,m,otro,quechua,jan,2400.0,2400.0
38.0,m,tecnica_trunca,mestizo,jan,800.0,800.0
24.0,m,secundaria,mestizo,jan,800.0,800.0
20.0,f,tecnica,otro,jan,950.0,950.0
42.0,m,tecnica,mestizo,jan,3500.0,3500.0
42.0,f,uni_completa,mestizo,jan,3000.0,3000.0
56.0,m,secundaria,otro,jan,1299.0,1299.0
51.0,f,secundaria,mestizo,jan,390.0,390.0
40.0,f,secundaria,mestizo,jan,1516.0,1516.0
33.0,m,maestria,mestizo,jan,2500.0,3300.0
65.0,f,secundaria,blanco,jan,550.0,550.0
63.0,m,secundaria,mestizo,jan,780.0,940.0
69.0,f,secundaria,mestizo,jan,238.0,238.0
21.0,f,uni_trunca,mestizo,jan,2250.0,2250.0
32.0,f,uni_completa,mestizo,jan,3087.0,3087.0
55.0,f,secundaria,mestizo,jan,1443.0,1443.0
52.0,f,uni_completa,mestizo,jan,3600.0,3600.0
18.0,m,uni_trunca,mestizo,jan,433.0,433.0
28.0,m,tecnica,mestizo,jan,1800.0,1800.0
23.0,f,uni_completa,mestizo,jan,953.0,953.0
56.0,m,secundaria,mestizo,jan,1200.0,1200.0
25.0,f,uni_trunca,mestizo,jan,1025.0,1025.0
32.0,m,uni_completa,mestizo,jan,2500.0,2500.0
44.0,f,secundaria,mestizo,jan,857.0,857.0
56.0,m,uni_completa,mestizo,jan,3800.0,3800.0
47.0,f,secundaria,mestizo,jan,755.0,755.0
25.0,f,uni_completa,mestizo,jan,1200.0,1200.0
36.0,m,secundaria,blanco,jan,1100.0,1100.0
25.0,f,uni_completa,mestizo,jan,1305.0,1305.0
30.0,m,secundaria,blanco,jan,1150.0,1150.0
24.0,f,tecnica_trunca,mestizo,jan,1950.0,1950.0
62.0,m,uni_completa,mestizo,jan,1820.0,1820.0
21.0,m,uni_trunca,mestizo,jan,3000.0,3000.0
38.0,f,otro,mestizo,jan,2728.0,2728.0
22.0,m,tecnica,mestizo,jan,1380.0,1780.0
17.0,f,otro,otro,jan,1299.0,1299.0
41.0,m,secundaria,blanco,jan,2700.0,2700.0
66.0,m,secundaria,mestizo,jan,2000.0,2000.0
50.0,f,secundaria,blanco,jan,100.0,700.0
31.0,f,uni_completa,mestizo,jan,2500.0,5000.0
37.0,f,secundaria,mestizo,jan,2360.0,2360.0
57.0,m,uni_trunca,otro,jan,1705.0,1705.0
54.0,f,uni_completa,mestizo,jan,2120.0,2120.0
45.0,f,secundaria,mestizo,jan,1250.0,1250.0
25.0,m,tecnica,mestizo,jan,1200.0,1200.0
21.0,m,tecnica_trunca,mestizo,jan,1472.0,1472.0
26.0,f,tecnica_trunca,mestizo,jan,1200.0,1200.0
51.0,f,otro,mestizo,jan,1025.0,1025.0
48.0,f,secundaria,quechua,jan,479.0,479.0
42.0,f,tecnica_trunca,mestizo,jan,1200.0,1200.0
59.0,f,uni_completa,mestizo,jan,3100.0,3100.0
55.0,m,uni_trunca,mestizo,jan,2400.0,2800.0
35.0,m,tecnica,mestizo,jan,1600.0,4100.0
32.0,m,secundaria,mestizo,jan,760.0,760.0
34.0,m,tecnica,mestizo,jan,3500.0,3500.0
46.0,m,secundaria,mestizo,jan,866.0,866.0
25.0,f,tecnica,otro,jan,1025.0,1025.0
69.0,m,uni_completa,mestizo,jan,10000.0,10000.0
43.0,f,secundaria,quechua,jan,1845.0,1845.0
43.0,f,otro,otro,jan,1125.0,1725.0
39.0,f,uni_trunca,mestizo,jan,3000.0,3000.0
35.0,f,secundaria,mestizo,jan,1025.0,1025.0
63.0,f,secundaria,amazonico,jan,213.0,213.0
28.0,m,uni_completa,mestizo,jan,6500.0,6500.0
27.0,f,uni_completa,mestizo,jan,3780.0,3780.0
34.0,m,uni_completa,mestizo,jan,4000.0,4000.0
49.0,f,uni_trunca,mestizo,jan,1025.0,1025.0
27.0,f,tecnica_trunca,mestizo,jan,1779.0,1779.0
21.0,f,secundaria,mestizo,jan,690.0,690.0
46.0,m,uni_completa,afroperuano,jan,7560.0,12560.0
26.0,f,uni_completa,mestizo,jan,1500.0,1500.0
51.0,m,tecnica_trunca,mestizo,jan,3300.0,3300.0
49.0,m,tecnica,mestizo,jan,2000.0,2000.0
63.0,f,otro,mestizo,jan,601.0,601.0
45.0,m,otro,mestizo,jan,850.0,850.0
48.0,m,secundaria,mestizo,jan,1992.0,1992.0
56.0,m,tecnica_trunca,mestizo,jan,2000.0,2900.0
36.0,m,secundaria,mestizo,jan,3252.0,4452.0
37.0,f,uni_completa,mestizo,jan,4500.0,4500.0
35.0,m,maestria,blanco,jan,8000.0,8000.0
62.0,f,otro,mestizo,jan,1000.0,1120.0
24.0,f,uni_completa,mestizo,jan,1300.0,1900.0
56.0,m,otro,mestizo,jan,2495.0,2495.0
52.0,f,secundaria,mestizo,jan,346.0,346.0
23.0,f,tecnica_trunca,mestizo,jan,1025.0,1025.0
30.0,m,secundaria,mestizo,jan,1949.0,1949.0
27.0,f,uni_trunca,mestizo,jan,1025.0,1025.0
27.0,f,uni_trunca,mestizo,jan,1256.0,1256.0
66.0,f,tecnica,mestizo,jan,2000.0,2000.0
55.0,f,secundaria,mestizo,jan,515.0,515.0
20.0,m,uni_trunca,mestizo,jan,842.0,842.0
47.0,f,otro,mestizo,jan,2433.0,2433.0
60.0,f,otro,quechua,jan,257.0,257.0
35.0,m,secundaria,mestizo,jan,1938.0,1938.0
24.0,m,uni_trunca,mestizo,jan,1025.0,1025.0
24.0,m,uni_trunca,mestizo,jan,600.0,600.0
18.0,f,tecnica_trunca,mestizo,jan,450.0,450.0
47.0,m,uni_completa,blanco,jan,4000.0,4600.0
39.0,f,uni_completa,mestizo,jan,2450.0,2450.0
18.0,m,secundaria,afroperuano,jan,1025.0,1025.0
53.0,f,secundaria,mestizo,jan,866.0,866.0
59.0,f,otro,mestizo,jan,8190.0,8190.0
54.0,m,maestria,mestizo,jan,2000.0,2000.0
43.0,m,secundaria,quechua,jan,2800.0,2800.0
64.0,f,secundaria,mestizo,jan,1700.0,1700.0
26.0,m,tecnica,mestizo,jan,1800.0,1800.0
25.0,f,uni_trunca,mestizo,jan,1025.0,1025.0
39.0,f,otro,quechua,jan,856.0,856.0
23.0,f,uni_completa,mestizo,jan,1285.0,1285.0
22.0,m,tecnica,mestizo,jan,1126.0,1126.0
19.0,m,uni_trunca,mestizo,jan,1299.0,1299.0
38.0,m,uni_trunca,mestizo,jan,1800.0,1800.0
29.0,m,secundaria,mestizo,jan,1299.0,1299.0
61.0,m,tecnica,mestizo,jan,1531.0,1531.0
33.0,m,uni_completa,mestizo,jan,3377.0,3377.0
37.0,f,uni_completa,mestizo,jan,3350.0,3350.0
63.0,f,maestria,quechua,jan,3200.0,3200.0
33.0,m,uni_completa,mestizo,jan,7500.0,7500.0
35.0,f,secundaria,mestizo,jan,1600.0,1600.0
58.0,f,secundaria,mestizo,jan,1200.0,1200.0
33.0,m,secundaria,mestizo,jan,4500.0,4500.0
56.0,f,maestria,mestizo,jan,14000.0,14000.0
56.0,f,maestria,quechua,jan,5000.0,5000.0
61.0,m,secundaria,mestizo,jan,1500.0,1500.0
55.0,f,otro,mestizo,jan,480.0,480.0
23.0,m,secundaria,mestizo,jan,390.0,390.0
37.0,m,secundaria,mestizo,jan,1800.0,1800.0
33.0,m,uni_completa,mestizo,jan,4300.0,4300.0
38.0,f,uni_completa,mestizo,jan,1300.0,1300.0
34.0,m,uni_trunca,mestizo,jan,1500.0,1500.0
51.0,f,secundaria,afroperuano,jan,1500.0,1515.0
54.0,m,secundaria,mestizo,jan,10608.0,10608.0
25.0,m,uni_completa,mestizo,jan,2000.0,2000.0
25.0,m,secundaria,mestizo,jan,2425.0,2425.0
57.0,m,tecnica_trunca,aymara,jan,2990.0,2990.0
47.0,f,secundaria,mestizo,jan,693.0,733.0
40.0,m,otro,mestizo,jan,1026.0,1026.0
36.0,f,secundaria,mestizo,jan,140.0,140.0
37.0,f,secundaria,mestizo,jan,1025.0,1025.0
22.0,m,secundaria,mestizo,jan,1204.0,1204.0
47.0,f,tecnica_trunca,mestizo,jan,1010.0,1010.0
53.0,m,uni_completa,mestizo,jan,173.0,243.0
24.0,m,secundaria,mestizo,jan,1380.0,1380.0
29.0,f,uni_completa,mestizo,jan,1500.0,1500.0
34.0,f,uni_completa,mestizo,jan,346.0,346.0
34.0,m,tecnica_trunca,mestizo,jan,3200.0,3200.0
53.0,m,maestria,mestizo,jan,5000.0,5000.0
56.0,m,secundaria,mestizo,jan,334.0,334.0
36.0,m,uni_completa,mestizo,jan,4400.0,4400.0
55.0,m,tecnica,quechua,jan,2050.0,2050.0
37.0,f,uni_trunca,mestizo,jan,2850.0,3450.0
61.0,m,uni_trunca,otro,jan,2338.0,2738.0
39.0,f,secundaria,quechua,jan,4345.0,4345.0
27.0,m,uni_completa,mestizo,jan,8000.0,8000.0
45.0,m,secundaria,mestizo,jan,1500.0,1500.0
48.0,f,tecnica_trunca,mestizo,jan,2100.0,2100.0
23.0,f,uni_trunca,mestizo,jan,1300.0,1300.0
49.0,m,otro,mestizo,jan,1633.0,1633.0
59.0,f,uni_trunca,quechua,jan,4173.0,4173.0
47.0,m,tecnica,mestizo,jan,8000.0,8000.0
36.0,f,maestria,mestizo,jan,3500.0,3500.0
62.0,f,otro,mestizo,jan,1800.0,1800.0
23.0,m,uni_trunca,mestizo,jan,1600.0,1600.0
28.0,f,tecnica_trunca,mestizo,jan,200.0,382.0
26.0,f,secundaria,quechua,jan,2245.0,2245.0
44.0,f,otro,quechua,jan,1685.0,1685.0
50.0,f,secundaria,quechua,jan,4948.0,4948.0
48.0,f,secundaria,mestizo,jan,1083.0,1083.0
37.0,m,uni_completa,mestizo,jan,7000.0,7000.0
60.0,f,otro,blanco,jan,513.0,513.0
31.0,m,otro,mestizo,jan,1500.0,1500.0
64.0,m,secundaria,mestizo,jan,1800.0,1800.0
42.0,f,tecnica_trunca,quechua,jan,1342.0,1342.0
44.0,m,secundaria,mestizo,jan,1516.0,1516.0
46.0,m,otro,mestizo,jan,650.0,650.0
46.0,m,secundaria,mestizo,jan,1800.0,1800.0
53.0,m,uni_completa,mestizo,jan,1033.0,1033.0
33.0,m,uni_completa,mestizo,jan,3000.0,3400.0
55.0,f,tecnica,otro,jan,1600.0,1600.0
57.0,f,secundaria,quechua,jan,650.0,650.0
31.0,f,secundaria,mestizo,jan,917.0,917.0
52.0,f,tecnica,mestizo,jan,5000.0,5000.0
23.0,m,uni_trunca,afroperuano,jan,1400.0,1400.0
26.0,f,tecnica,mestizo,jan,1025.0,1025.0
36.0,f,otro,mestizo,jan,1383.0,1383.0
42.0,m,uni_completa,mestizo,jan,2500.0,4500.0
40.0,f,tecnica_trunca,mestizo,jan,1500.0,1500.0
79.0,f,tecnica_trunca,blanco,jan,150.0,150.0
75.0,f,otro,mestizo,jan,325.0,325.0
44.0,m,secundaria,quechua,jan,1626.0,1626.0
21.0,m,tecnica,mestizo,jan,1949.0,1949.0
63.0,m,uni_completa,mestizo,jan,7000.0,7000.0
18.0,f,uni_trunca,quechua,jan,179.0,179.0
64.0,f,otro,quechua,jan,2020.0,2020.0
58.0,m,uni_trunca,mestizo,jan,2600.0,2600.0
48.0,f,secundaria,aymara,jan,1160.0,1160.0
33.0,m,secundaria,quechua,jan,1150.0,1150.0
61.0,m,secundaria,mestizo,jan,828.0,828.0
39.0,f,maestria,mestizo,jan,8500.0,8500.0
25.0,m,uni_completa,mestizo,jan,1850.0,1850.0
51.0,f,tecnica,mestizo,jan,4500.0,4500.0
23.0,f,tecnica_trunca,mestizo,jan,800.0,800.0
21.0,f,secundaria,mestizo,jan,1385.0,1385.0
26.0,f,uni_completa,mestizo,jan,2800.0,2800.0
27.0,m,secundaria,mestizo,jan,1000.0,1000.0
43.0,m,secundaria,mestizo,jan,1700.0,2200.0
70.0,m,uni_completa,mestizo,jan,5000.0,5000.0
45.0,f,uni_completa,mestizo,jan,1000.0,1000.0
53.0,m,otro,quechua,jan,2500.0,2500.0
49.0,f,otro,quechua,jan,573.0,573.0
18.0,m,secundaria,mestizo,jan,217.0,217.0
29.0,f,uni_completa,mestizo,jan,3000.0,3000.0
27.0,f,tecnica,mestizo,jan,1500.0,1500.0
66.0,m,secundaria,mestizo,jan,1500.0,1500.0
60.0,m,uni_trunca,mestizo,jan,1500.0,1500.0
50.0,m,secundaria,mestizo,jan,1325.0,1325.0
47.0,f,otro,mestizo,jan,297.0,297.0
20.0,m,secundaria,mestizo,jan,1196.0,1196.0
57.0,m,maestria,mestizo,jan,10000.0,10000.0
27.0,m,uni_completa,mestizo,jan,5000.0,5000.0
50.0,f,uni_trunca,mestizo,jan,1299.0,1299.0
22.0,f,secundaria,mestizo,jan,2500.0,2500.0
63.0,m,tecnica_trunca,mestizo,jan,1905.0,1905.0
34.0,m,uni_completa,quechua,jan,2050.0,2050.0
30.0,f,uni_completa,mestizo,jan,1120.0,1120.0
46.0,m,otro,mestizo,jan,1598.0,1598.0
24.0,f,secundaria,mestizo,jan,1025.0,1025.0
33.0,f,secundaria,afroperuano,jan,2182.0,2182.0
50.0,m,secundaria,mestizo,jan,1500.0,1500.0
55.0,m,uni_completa,mestizo,jan,1025.0,1025.0
33.0,f,otro,mestizo,jan,190.0,190.0
64.0,m,tecnica,mestizo,jan,2500.0,2500.0
67.0,m,secundaria,quechua,jan,500.0,500.0
60.0,f,secundaria,mestizo,jan,710.0,710.0
39.0,f,secundaria,mestizo,jan,2220.0,2220.0
35.0,m,uni_completa,mestizo,jan,8000.0,8000.0
47.0,m,maestria,mestizo,jan,5000.0,5000.0
39.0,m,otro,mestizo,jan,1100.0,1100.0
38.0,m,uni_completa,mestizo,jan,4300.0,4300.0
23.0,m,tecnica_trunca,mestizo,jan,1299.0,1299.0
70.0,m,otro,mestizo,jan,900.0,1100.0
43.0,f,secundaria,mestizo,jan,400.0,400.0
39.0,m,tecnica,mestizo,jan,1666.0,1666.0
50.0,m,otro,mestizo,jan,900.0,900.0
23.0,f,tecnica_trunca,mestizo,jan,1299.0,1599.0
32.0,f,tecnica,mestizo,jan,2000.0,2000.0
33.0,f,uni_completa,mestizo,jan,1400.0,1400.0
33.0,f,secundaria,mestizo,jan,940.0,1440.0
18.0,m,secundaria,mestizo,jan,1091.0,1091.0
18.0,m,otro,mestizo,jan,1091.0,1091.0
41.0,m,uni_trunca,quechua,jan,2500.0,2500.0
76.0,m,otro,mestizo,jan,2598.0,2598.0
25.0,f,uni_trunca,mestizo,jan,140.0,140.0
54.0,f,otro,mestizo,jan,1200.0,1200.0
23.0,m,tecnica_trunca,mestizo,jan,3860.0,4410.0
34.0,m,tecnica,mestizo,jan,1100.0,1100.0
66.0,m,otro,quechua,jan,779.0,779.0
20.0,m,secundaria,quechua,jan,900.0,900.0
77.0,m,otro,quechua,jan,910.0,910.0
51.0,m,maestria,mestizo,jan,8000.0,8000.0
32.0,f,tecnica_trunca,mestizo,jan,450.0,450.0
35.0,m,secundaria,mestizo,jan,1809.0,1809.0
22.0,m,secundaria,otro,jan,2257.0,2257.0
18.0,m,tecnica_trunca,otro,jan,260.0,260.0
44.0,m,maestria,mestizo,jan,4500.0,4500.0
44.0,f,uni_completa,mestizo,jan,2351.0,8351.0
32.0,m,tecnica,aymara,jan,1600.0,1600.0
67.0,f,uni_completa,mestizo,jan,5000.0,5000.0
34.0,m,uni_trunca,mestizo,jan,1000.0,1000.0
25.0,f,uni_trunca,blanco,jan,1000.0,1000.0
20.0,f,uni_trunca,mestizo,jan,860.0,860.0
43.0,m,tecnica,mestizo,jan,2000.0,2000.0
41.0,f,otro,quechua,jan,1036.0,1036.0
31.0,m,secundaria,mestizo,jan,1060.0,1060.0
25.0,f,secundaria,mestizo,jan,55.0,155.0
26.0,f,secundaria,mestizo,jan,909.0,909.0
65.0,m,uni_completa,mestizo,jan,5067.0,5067.0
38.0,f,maestria,quechua,jan,6700.0,6700.0
38.0,m,uni_trunca,mestizo,jan,3000.0,3000.0
53.0,f,otro,quechua,jan,494.0,494.0
38.0,f,secundaria,mestizo,jan,480.0,480.0
66.0,m,tecnica,blanco,jan,10000.0,10000.0
50.0,m,secundaria,mestizo,jan,1600.0,1600.0
43.0,f,tecnica_trunca,mestizo,jan,1800.0,1800.0
18.0,m,secundaria,mestizo,jan,665.0,665.0
36.0,m,tecnica,mestizo,jan,2500.0,2500.0
68.0,m,secundaria,mestizo,jan,2000.0,2000.0
60.0,m,secundaria,mestizo,jan,2100.0,2100.0
54.0,f,otro,quechua,jan,4240.0,4240.0
26.0,f,uni_completa,mestizo,jan,2200.0,2200.0
25.0,f,maestria,mestizo,jan,2500.0,2500.0
61.0,f,otro,quechua,jan,930.0,930.0
41.0,f,tecnica,mestizo,jan,85.0,485.0
22.0,m,otro,mestizo,jan,1328.0,1328.0
28.0,m,secundaria,blanco,jan,3000.0,4600.0
56.0,f,uni_completa,mestizo,jan,1450.0,1450.0
25.0,f,uni_completa,mestizo,jan,1500.0,1500.0
25.0,f,uni_trunca,mestizo,jan,700.0,700.0
41.0,f,uni_completa,mestizo,jan,1600.0,1600.0
54.0,m,uni_completa,mestizo,jan,2598.0,2598.0
20.0,f,uni_trunca,mestizo,jan,1500.0,1500.0
46.0,m,uni_trunca,mestizo,jan,2760.0,2760.0
40.0,f,otro,quechua,jan,3200.0,3200.0
65.0,m,otro,quechua,jan,265.0,265.0
22.0,m,secundaria,mestizo,jan,500.0,500.0
64.0,f,otro,otro,jan,640.0,640.0
21.0,m,secundaria,mestizo,jan,1370.0,1370.0
53.0,f,otro,mestizo,jan,400.0,440.0
28.0,f,secundaria,mestizo,jan,1033.0,1033.0
50.0,f,secundaria,afroperuano,jan,1300.0,1300.0
24.0,m,uni_completa,mestizo,jan,1500.0,1500.0
24.0,m,secundaria,afroperuano,jan,1800.0,1800.0
42.0,m,secundaria,afroperuano,jan,1600.0,1600.0
41.0,f,secundaria,afroperuano,jan,1343.0,1343.0
18.0,f,uni_trunca,afroperuano,jan,1126.0,1126.0
33.0,m,secundaria,mestizo,jan,2500.0,2500.0
52.0,m,otro,quechua,jan,1500.0,1500.0
48.0,f,otro,quechua,jan,113.0,113.0
43.0,f,tecnica_trunca,mestizo,jan,1500.0,1500.0
36.0,m,otro,mestizo,jan,1732.0,1732.0
42.0,m,secundaria,mestizo,jan,1600.0,2132.0
38.0,m,otro,afroperuano,jan,2050.0,2050.0
36.0,f,secundaria,mestizo,jan,483.0,613.0
72.0,m,secundaria,mestizo,jan,500.0,500.0
19.0,f,uni_trunca,mestizo,jan,1060.0,1060.0
52.0,f,tecnica,mestizo,jan,250.0,250.0
56.0,m,tecnica,mestizo,jan,1748.0,1748.0
51.0,f,otro,quechua,jan,1035.0,1035.0
35.0,m,tecnica,mestizo,jan,1285.0,1285.0
57.0,m,secundaria,mestizo,jan,1843.0,2143.0
35.0,f,secundaria,mestizo,jan,340.0,340.0
53.0,f,otro,otro,jan,1028.0,1028.0
35.0,m,secundaria,mestizo,jan,1200.0,1200.0
31.0,m,tecnica_trunca,quechua,jan,970.0,970.0
27.0,m,tecnica,mestizo,jan,2760.0,2760.0
25.0,f,uni_trunca,mestizo,jan,2227.0,2227.0
57.0,m,secundaria,otro,jan,1039.0,1039.0
46.0,f,otro,mestizo,jan,1025.0,1025.0
27.0,f,tecnica_trunca,mestizo,jan,1000.0,1000.0
20.0,m,otro,mestizo,jan,2014.0,2014.0
20.0,f,secundaria,quechua,jan,1500.0,1500.0
59.0,m,otro,quechua,jan,433.0,433.0
56.0,f,otro,quechua,jan,291.0,291.0
60.0,f,otro,mestizo,jan,572.0,794.0
41.0,m,tecnica_trunca,mestizo,jan,373.0,373.0
54.0,m,secundaria,mestizo,jan,2382.0,2382.0
32.0,m,uni_trunca,mestizo,jan,2300.0,2300.0
32.0,f,tecnica_trunca,mestizo,jan,140.0,140.0
23.0,f,tecnica_trunca,mestizo,jan,600.0,600.0
31.0,m,secundaria,mestizo,jan,1299.0,1299.0
60.0,m,otro,mestizo,jan,700.0,700.0
46.0,m,secundaria,otro,jan,1212.0,1212.0
29.0,f,secundaria,quechua,jan,600.0,600.0
31.0,m,secundaria,mestizo,jan,1299.0,1299.0
23.0,m,uni_completa,mestizo,jan,2000.0,2000.0
56.0,m,secundaria,quechua,jan,1000.0,1000.0
69.0,m,tecnica,blanco,jan,680.0,680.0
36.0,m,secundaria,mestizo,jan,2500.0,2500.0
32.0,f,otro,mestizo,jan,200.0,410.0
48.0,m,secundaria,mestizo,jan,1645.0,1645.0
49.0,f,secundaria,quechua,jan,102.0,102.0
49.0,m,secundaria,mestizo,jan,2598.0,2598.0
20.0,f,secundaria,otro,jan,1030.0,1030.0
25.0,m,tecnica,mestizo,jan,1300.0,1500.0
30.0,f,uni_trunca,mestizo,jan,15.0,365.0
53.0,m,tecnica,mestizo,jan,2869.0,4519.0
18.0,m,secundaria,mestizo,jan,1300.0,1300.0
32.0,f,secundaria,otro,jan,1025.0,1025.0
30.0,m,secundaria,mestizo,jan,1200.0,1200.0
48.0,m,secundaria,blanco,jan,1878.0,1878.0
58.0,m,tecnica_trunca,mestizo,jan,400.0,400.0
32.0,f,secundaria,mestizo,jan,400.0,400.0
19.0,f,secundaria,blanco,jan,1050.0,1050.0
45.0,f,tecnica_trunca,mestizo,jan,2500.0,2500.0
46.0,m,tecnica,mestizo,jan,2018.0,2018.0
20.0,m,uni_trunca,blanco,jan,1299.0,1299.0
52.0,m,tecnica,otro,jan,1380.0,1380.0
49.0,f,tecnica,mestizo,jan,1940.0,1940.0
20.0,f,secundaria,mestizo,jan,407.0,407.0
57.0,f,otro,blanco,jan,300.0,300.0
28.0,m,uni_trunca,mestizo,jan,1025.0,1025.0
22.0,f,tecnica,blanco,jan,1185.0,1185.0
18.0,f,secundaria,mestizo,jan,1025.0,1025.0
37.0,m,uni_completa,mestizo,jan,2000.0,2000.0
33.0,m,secundaria,mestizo,jan,1044.0,1044.0
21.0,m,secundaria,mestizo,jan,1184.0,1184.0
31.0,m,secundaria,otro,jan,1165.0,1165.0
32.0,m,secundaria,mestizo,jan,1400.0,1400.0
30.0,f,secundaria,mestizo,jan,817.0,980.0
52.0,f,otro,mestizo,jan,1733.0,1733.0
34.0,m,secundaria,mestizo,jan,1653.0,1653.0
50.0,f,uni_trunca,mestizo,jan,844.0,844.0
19.0,m,uni_trunca,mestizo,jan,260.0,260.0
43.0,m,secundaria,mestizo,jan,751.0,751.0
45.0,f,secundaria,mestizo,jan,173.0,173.0
20.0,m,uni_trunca,mestizo,jan,1949.0,1949.0
23.0,m,secundaria,mestizo,jan,1025.0,1025.0
67.0,f,otro,mestizo,jan,163.0,163.0
38.0,m,secundaria,mestizo,jan,1800.0,1800.0
39.0,f,tecnica,mestizo,jan,1050.0,1050.0
39.0,m,otro,mestizo,jan,1025.0,1025.0
35.0,f,secundaria,afroperuano,jan,1025.0,1025.0
41.0,m,secundaria,mestizo,jan,1858.0,1858.0
30.0,m,tecnica,mestizo,jan,2700.0,2700.0
27.0,m,tecnica,mestizo,jan,2725.0,2725.0
49.0,f,otro,mestizo,jan,300.0,300.0
22.0,m,otro,mestizo,jan,2250.0,2250.0
38.0,f,otro,mestizo,jan,2400.0,2400.0
28.0,f,secundaria,mestizo,jan,1083.0,1083.0
26.0,m,secundaria,mestizo,jan,1299.0,1299.0
29.0,m,otro,mestizo,jan,2000.0,2000.0
71.0,m,otro,mestizo,jan,300.0,300.0
37.0,f,otro,mestizo,jan,334.0,334.0
21.0,m,secundaria,blanco,jan,1212.0,1212.0
39.0,m,otro,mestizo,jan,900.0,900.0
43.0,f,otro,quechua,jan,890.0,890.0
45.0,m,otro,quechua,jan,953.0,953.0
19.0,f,secundaria,mestizo,jan,1106.0,1106.0
54.0,m,secundaria,mestizo,jan,100.0,100.0
25.0,m,tecnica,mestizo,jan,2000.0,2800.0
41.0,f,otro,mestizo,jan,130.0,130.0
21.0,m,uni_trunca,quechua,jan,1946.0,1946.0
22.0,m,tecnica_trunca,mestizo,jan,1500.0,1500.0
50.0,f,tecnica,mestizo,jan,303.0,736.0
22.0,f,uni_trunca,mestizo,jan,800.0,800.0
35.0,f,tecnica_trunca,mestizo,jan,2000.0,2000.0
53.0,m,secundaria,mestizo,jan,1200.0,1200.0
38.0,m,otro,mestizo,jan,1025.0,1025.0
68.0,m,otro,quechua,jan,303.0,303.0
22.0,m,tecnica_trunca,mestizo,jan,520.0,520.0
18.0,f,tecnica_trunca,blanco,jan,585.0,585.0
30.0,m,secundaria,mestizo,jan,1732.0,1732.0
47.0,m,secundaria,quechua,jan,360.0,360.0
47.0,f,secundaria,mestizo,jan,717.0,717.0
31.0,m,tecnica,mestizo,jan,3000.0,3000.0
51.0,m,otro,mestizo,jan,1025.0,1025.0
49.0,f,secundaria,quechua,jan,1050.0,1050.0
48.0,f,otro,aymara,jan,1545.0,1545.0
27.0,f,uni_trunca,mestizo,jan,1250.0,1250.0
22.0,m,secundaria,aymara,jan,960.0,960.0
47.0,m,secundaria,mestizo,jan,1400.0,1400.0
38.0,f,otro,blanco,jan,893.0,893.0
22.0,f,uni_completa,quechua,jan,1025.0,1025.0
21.0,m,tecnica_trunca,quechua,jan,1599.0,1599.0
18.0,m,uni_trunca,quechua,jan,650.0,650.0
28.0,m,tecnica,mestizo,jan,2980.0,2980.0
39.0,f,secundaria,otro,jan,750.0,750.0
53.0,m,tecnica,mestizo,jan,1700.0,1700.0
