month,gender,years,rol,sector,n_employees,lf_job,employment_source,n_weeks_lf_job,edu_lvl,etnicity,1st_source,total
FEB,m,56.0,,,,True,,,,,500.0,500.0
FEB,m,75.0,,,,True,,,,,500.0,500.0
FEB,m,67.0,,,,True,,,,,460.0,460.0
FEB,m,30.0,,,,True,,,,,450.0,450.0
FEB,m,67.0,,,,True,,,,,450.0,450.0
FEB,m,28.0,,,,True,,,,,450.0,450.0
FEB,m,18.0,,,,True,,,,,433.0,433.0
FEB,m,54.0,,,,True,,,,,416.0,416.0
FEB,m,65.0,,,,True,,,,,400.0,400.0
FEB,m,29.0,,,,True,,,,,400.0,400.0
FEB,m,22.0,,,,True,,,,,400.0,400.0
FEB,m,62.0,,,,True,,,,,400.0,400.0
FEB,m,59.0,,,,True,,,,,400.0,400.0
FEB,m,24.0,,,,True,,,,,375.0,655.0
FEB,m,63.0,,,,True,,,,,550.0,550.0
FEB,m,43.0,,,,True,,,,,333.0,333.0
FEB,m,70.0,,,,True,,,,,325.0,325.0
FEB,m,18.0,,,,True,,,,,320.0,320.0
FEB,m,54.0,,,,True,,,,,303.0,503.0
FEB,m,65.0,,,,True,,,,,303.0,303.0
FEB,m,34.0,,,,True,,,,,350.0,350.0
FEB,m,73.0,,,,True,,,,,300.0,300.0
FEB,m,56.0,,,,True,,,,,300.0,300.0
FEB,m,40.0,,,,True,,,,,300.0,300.0
FEB,m,43.0,,,,True,,,,,315.0,1015.0
FEB,m,29.0,,,,True,,,,,260.0,260.0
FEB,m,39.0,,,,True,,,,,250.0,250.0
FEB,m,58.0,,,,True,,,,,313.0,313.0
FEB,m,59.0,,,,True,,,,,230.0,310.0
FEB,m,25.0,,,,True,,,,,200.0,200.0
FEB,m,73.0,,,,True,,,,,180.0,180.0
FEB,m,20.0,,,,True,,,,,173.0,173.0
FEB,m,55.0,,,,True,,,,,167.0,267.0
FEB,m,67.0,,,,True,,,,,150.0,150.0
FEB,m,69.0,,,,True,,,,,169.0,169.0
FEB,m,21.0,,,,True,,,,,140.0,140.0
FEB,m,67.0,,,,True,,,,,120.0,120.0
FEB,m,50.0,,,,True,,,,,100.0,100.0
FEB,m,75.0,,,,True,,,,,100.0,100.0
FEB,m,31.0,,,,True,,,,,8000.0,8000.0
FEB,m,27.0,,,,True,,,,,8000.0,8000.0
FEB,m,38.0,,,,True,,,,,8000.0,8000.0
FEB,m,61.0,,,,True,,,,,8000.0,8000.0
FEB,m,40.0,,,,True,,,,,8000.0,8000.0
FEB,m,49.0,,,,True,,,,,7800.0,7800.0
FEB,m,50.0,,,,True,,,,,7500.0,7500.0
FEB,m,36.0,,,,True,,,,,7500.0,7500.0
FEB,m,63.0,,,,True,,,,,7398.0,7398.0
FEB,m,62.0,,,,True,,,,,7000.0,7000.0
FEB,m,30.0,,,,True,,,,,7000.0,7000.0
FEB,m,54.0,,,,True,,,,,7000.0,7000.0
FEB,m,38.0,,,,True,,,,,7000.0,7000.0
FEB,m,42.0,,,,True,,,,,6843.0,6843.0
FEB,m,52.0,,,,True,,,,,6000.0,7000.0
FEB,m,26.0,,,,True,,,,,6866.0,6866.0
FEB,m,46.0,,,,True,,,,,6000.0,6000.0
FEB,m,57.0,,,,True,,,,,6450.0,6450.0
FEB,m,43.0,,,,True,,,,,6000.0,6000.0
FEB,m,33.0,,,,True,,,,,6000.0,6000.0
FEB,m,50.0,,,,True,,,,,6000.0,6000.0
FEB,m,50.0,,,,True,,,,,5500.0,5500.0
FEB,m,35.0,,,,True,,,,,5000.0,6200.0
FEB,m,36.0,,,,True,,,,,5000.0,5800.0
FEB,m,57.0,,,,True,,,,,5000.0,5500.0
FEB,m,67.0,,,,True,,,,,5689.0,5689.0
FEB,m,27.0,,,,True,,,,,5000.0,5000.0
FEB,m,58.0,,,,True,,,,,5350.0,5350.0
FEB,m,33.0,,,,True,,,,,5000.0,5000.0
FEB,m,62.0,,,,True,,,,,5000.0,5000.0
FEB,m,42.0,,,,True,,,,,5100.0,5100.0
FEB,m,41.0,,,,True,,,,,5000.0,5000.0
FEB,m,53.0,,,,True,,,,,5000.0,5000.0
FEB,m,37.0,,,,True,,,,,5000.0,5000.0
FEB,m,56.0,,,,True,,,,,5000.0,5000.0
FEB,m,51.0,,,,True,,,,,5600.0,5600.0
FEB,m,49.0,,,,True,,,,,5000.0,5000.0
FEB,m,57.0,,,,True,,,,,5000.0,5000.0
FEB,m,40.0,,,,True,,,,,5000.0,5000.0
FEB,m,44.0,,,,True,,,,,5000.0,5000.0
FEB,m,32.0,,,,True,,,,,4800.0,6800.0
FEB,m,56.0,,,,True,,,,,4500.0,4500.0
FEB,m,35.0,,,,True,,,,,4330.0,4330.0
FEB,m,49.0,,,,True,,,,,5317.0,5317.0
FEB,m,34.0,,,,True,,,,,4000.0,5000.0
FEB,m,39.0,,,,True,,,,,4630.0,4630.0
FEB,m,28.0,,,,True,,,,,4000.0,4000.0
FEB,m,39.0,,,,True,,,,,4000.0,4000.0
FEB,m,38.0,,,,True,,,,,4000.0,4000.0
FEB,m,33.0,,,,True,,,,,4000.0,4000.0
FEB,m,48.0,,,,True,,,,,5170.0,5170.0
FEB,m,26.0,,,,True,,,,,4000.0,4000.0
FEB,m,62.0,,,,True,,,,,4000.0,4000.0
FEB,m,47.0,,,,True,,,,,4000.0,4000.0
FEB,m,60.0,,,,True,,,,,4000.0,4000.0
FEB,m,45.0,,,,True,,,,,4000.0,4000.0
FEB,m,37.0,,,,True,,,,,4000.0,4000.0
FEB,m,63.0,,,,True,,,,,4000.0,4000.0
FEB,m,48.0,,,,True,,,,,4000.0,4000.0
FEB,m,42.0,,,,True,,,,,4000.0,4000.0
FEB,m,43.0,,,,True,,,,,4000.0,4000.0
FEB,m,44.0,,,,True,,,,,4180.0,4180.0
FEB,m,41.0,,,,True,,,,,3897.0,3897.0
FEB,m,47.0,,,,True,,,,,4600.0,4600.0
FEB,m,32.0,,,,True,,,,,3800.0,3800.0
FEB,m,47.0,,,,True,,,,,4203.0,4203.0
FEB,m,53.0,,,,True,,,,,3750.0,3750.0
FEB,m,40.0,,,,True,,,,,3681.0,3681.0
FEB,m,45.0,,,,True,,,,,3600.0,3600.0
FEB,m,54.0,,,,True,,,,,3600.0,3600.0
FEB,m,35.0,,,,True,,,,,3577.0,3727.0
FEB,m,45.0,,,,True,,,,,3500.0,4500.0
FEB,m,27.0,,,,True,,,,,3500.0,3500.0
FEB,m,33.0,,,,True,,,,,3500.0,3500.0
FEB,m,26.0,,,,True,,,,,3500.0,3500.0
FEB,m,24.0,,,,True,,,,,3500.0,3500.0
FEB,m,39.0,,,,True,,,,,3500.0,3500.0
FEB,m,49.0,,,,True,,,,,3860.0,3860.0
FEB,m,47.0,,,,True,,,,,3800.0,3800.0
FEB,m,42.0,,,,True,,,,,3500.0,3500.0
FEB,m,56.0,,,,True,,,,,3860.0,3860.0
FEB,m,59.0,,,,True,,,,,3950.0,3950.0
FEB,m,29.0,,,,True,,,,,3481.0,3681.0
FEB,m,25.0,,,,True,,,,,3464.0,3464.0
FEB,m,47.0,,,,True,,,,,3760.0,3760.0
FEB,m,36.0,,,,True,,,,,3517.0,3517.0
FEB,m,19.0,,,,True,,,,,3600.0,3600.0
FEB,m,28.0,,,,True,,,,,3300.0,3300.0
FEB,m,60.0,,,,True,,,,,3497.0,3497.0
FEB,m,41.0,,,,True,,,,,3260.0,3953.0
FEB,m,36.0,,,,True,,,,,3248.0,3248.0
FEB,m,26.0,,,,True,,,,,3500.0,4700.0
FEB,m,49.0,,,,True,,,,,3200.0,3600.0
FEB,m,52.0,,,,True,,,,,3408.0,3408.0
FEB,m,40.0,,,,True,,,,,3564.0,3564.0
FEB,m,40.0,,,,True,,,,,3200.0,3200.0
FEB,m,33.0,,,,True,,,,,3250.0,3250.0
FEB,m,34.0,,,,True,,,,,3273.0,3273.0
FEB,m,47.0,,,,True,,,,,3080.0,3080.0
FEB,m,30.0,,,,True,,,,,3031.0,3031.0
FEB,m,58.0,,,,True,,,,,3031.0,3031.0
FEB,m,35.0,,,,True,,,,,3000.0,5000.0
FEB,m,58.0,,,,True,,,,,3000.0,3400.0
FEB,m,21.0,,,,True,,,,,3000.0,3000.0
FEB,m,21.0,,,,True,,,,,3000.0,3000.0
FEB,m,39.0,,,,True,,,,,3000.0,3000.0
FEB,m,39.0,,,,True,,,,,3000.0,3000.0
FEB,m,29.0,,,,True,,,,,3000.0,3000.0
FEB,m,23.0,,,,True,,,,,3108.0,3108.0
FEB,m,46.0,,,,True,,,,,3000.0,3000.0
FEB,m,57.0,,,,True,,,,,3000.0,3000.0
FEB,m,29.0,,,,True,,,,,3000.0,3000.0
FEB,m,29.0,,,,True,,,,,3000.0,3000.0
FEB,m,43.0,,,,True,,,,,3000.0,3000.0
