month,gender,years,rol,sector,n_employees,lf_job,employment_source,n_weeks_lf_job,edu_lvl,etnicity,1st_source,total
JUL,m,36,,,,,, ,,, , 
JUL,f,30,,,,,, ,,, , 
JUL,f,12,,,,,, ,,, , 
JUL,m,42,,,,,, ,,,1500,1500
JUL,f,38,,,,,, ,,,2000,2000
JUL,f,66,,,,,, ,,, , 
JUL,m,69,,,,,, ,,, , 
JUL,f,66,,,,,, ,,, , 
JUL,f,56,,,,,, ,,,1800,1800
JUL,m,62,,,,,,3,,, , 
JUL,m,42,,,,,, ,,,1205,2205
JUL,f,30,,,,,, ,,, , 
JUL,m,12,,,,,, ,,, , 
JUL,f,9,,,,,, ,,, , 
JUL,m,6,,,,,, ,,, , 
JUL,m,6,,,,,, ,,, , 
JUL,f,70,,,,,, ,,, , 
JUL,f,67,,,,,, ,,, , 
JUL,f,42,,,,,, ,,,1500,1500
JUL,m,47,,,,,, ,,,1400,1400
JUL,f,19,,,,,, ,,, , 
JUL,f,11,,,,,, ,,, , 
JUL,f,47,,,,,, ,,, , 
JUL,f,67,,,,,, ,,,1038,1038
JUL,m,45,,,,,, ,,,2880,2880
JUL,f,46,,,,,, ,,,4182,4182
JUL,m,17,,,,,, ,,, , 
JUL,f,15,,,,,, ,,, , 
JUL,m,12,,,,,, ,,, , 
JUL,f,83,,,,,, ,,, , 
JUL,f,47,,,,,, ,,, , 
JUL,m,49,,,,,, ,,,520,520
JUL,m,72,,,,,, ,,,771,771
JUL,m,29,,,,,, ,,,1200,1200
JUL,m,32,,,,,, ,,,3600,3600
JUL,m,49,,,,,, ,,,1500,1500
JUL,f,37,,,,,, ,,,1600,1600
JUL,f,9,,,,,, ,,, , 
JUL,f,63,,,,,, ,,, , 
JUL,f,54,,,,,, ,,,450,450
JUL,f,22,,,,,, ,,, , 
JUL,m,19,,,,,, ,,,1025,1025
JUL,m,71,,,,,, ,,, , 
JUL,f,67,,,,,, ,,,2300,2300
JUL,f,49,,,,,, ,,,2065,2065
JUL,f,21,,,,,, ,,,620,620
JUL,f,27,,,,,, ,,,1039,1239
JUL,m,5,,,,,, ,,, , 
JUL,f,2,,,,,, ,,, , 
JUL,f,28,,,,,, ,,,2500,2500
JUL,m,39,,,,,, ,,,3400,3400
JUL,f,41,,,,,,4,,, , 
JUL,f,19,,,,,, ,,, , 
JUL,m,14,,,,,, ,,, , 
JUL,m,4,,,,,, ,,, , 
JUL,m,32,,,,,, ,,,4754,4754
JUL,m,41,,,,,, ,,,1109,1109
JUL,f,77,,,,,, ,,, , 
JUL,f,44,,,,,, ,,, , 
JUL,m,24,,,,,, ,,,2200,2200
JUL,m,8,,,,,, ,,, , 
JUL,m,55,,,,,, ,,,1299,1299
JUL,f,55,,,,,, ,,, , 
JUL,f,18,,,,,, ,,, , 
JUL,f,35,,,,,, ,,,3000,3000
JUL,m,49,,,,,, ,,, , 
JUL,f,48,,,,,, ,,,1500,1500
JUL,m,21,,,,,, ,,,1025,1025
JUL,m,64,,,,,, ,,, , 
JUL,f,59,,,,,, ,,,1858,1858
JUL,f,27,,,,,, ,,,1500,1500
JUL,m,4,,,,,, ,,, , 
JUL,m,66,,,,,, ,,,1567,1567
JUL,f,59,,,,,, ,,,1258,1258
JUL,f,25,,,,,, ,,,1025,1025
JUL,m,8,,,,,, ,,, , 
JUL,m,3,,,,,, ,,, , 
JUL,f,67,,,,,, ,,, , 
JUL,m,34,,,,,, ,,,2000,2000
JUL,f,96,,,,,, ,,, , 
JUL,m,70,,,,,, ,,,2000,2000
JUL,m,50,,,,,, ,,,6526,6526
JUL,f,48,,,,,, ,,, , 
JUL,f,26,,,,,, ,,,2500,2500
JUL,m,25,,,,,, ,,,1083,1083
JUL,f,79,,,,,, ,,, , 
JUL,f,74,,,,,, ,,,440,440
JUL,f,28,,,,,, ,,, , 
JUL,m,50,,,,,, ,,,270,270
JUL,f,26,,,,,, ,,,1128,1128
JUL,m,5,,,,,, ,,, , 
JUL,m,3,,,,,, ,,, , 
JUL,m,49,,,,,, ,,, , 
JUL,f,47,,,,,, ,,, , 
JUL,f,18,,,,,, ,,, , 
JUL,f,14,,,,,, ,,, , 
JUL,f,74,,,,,, ,,,123,123
JUL,f,38,,,,,, ,,,855,855
JUL,f,70,,,,,, ,,,132,132
JUL,m,33,,,,,, ,,, , 
JUL,f,34,,,,,, ,,,884,884
JUL,f,7,,,,,, ,,, , 
JUL,m,72,,,,,, ,,,600,600
JUL,m,67,,,,,, ,,,1300,1300
JUL,f,64,,,,,, ,,, , 
JUL,m,54,,,,,, ,,,1900,1900
JUL,m,17,,,,,,2,,, , 
JUL,f,92,,,,,, ,,, , 
JUL,f,72,,,,,, ,,, , 
JUL,f,77,,,,,, ,,, , 
JUL,m,86,,,,,, ,,, , 
JUL,m,80,,,,,, ,,, , 
JUL,m,78,,,,,, ,,,500,500
JUL,f,63,,,,,, ,,, , 
JUL,m,40,,,,,, ,,, , 
JUL,f,30,,,,,, ,,, , 
JUL,m,25,,,,,, ,,, , 
JUL,m,41,,,,,, ,,, , 
JUL,f,34,,,,,, ,,,1100,1100
JUL,m,15,,,,,, ,,, , 
JUL,f,12,,,,,, ,,, , 
JUL,f,9,,,,,, ,,, , 
JUL,f,3,,,,,, ,,, , 
JUL,m,59,,,,,, ,,,2300,2300
JUL,f,58,,,,,, ,,,1318,1318
JUL,f,28,,,,,, ,,,500,500
JUL,f,2,,,,,, ,,, , 
JUL,f,61,,,,,, ,,,433,433
JUL,m,20,,,,,, ,,,433,433
JUL,f,73,,,,,, ,,, , 
JUL,m,67,,,,,, ,,,8834,10834
JUL,f,63,,,,,, ,,,2400,2400
JUL,m,25,,,,,, ,,,5500,5500
JUL,m,65,,,,,, ,,, , 
JUL,f,59,,,,,, ,,,1500,1500
JUL,m,56,,,,,, ,,,3156,3156
JUL,f,58,,,,,, ,,,3156,3156
JUL,f,23,,,,,, ,,, , 
JUL,f,22,,,,,, ,,, , 
JUL,f,37,,,,,, ,,, , 
JUL,m,30,,,,,, ,,,1360,1360
JUL,f,14,,,,,, ,,, , 
JUL,f,4,,,,,, ,,, , 
JUL,m, ,,,,,, ,,, , 
JUL,m,64,,,,,, ,,,1025,1025
JUL,f,58,,,,,, ,,,1025,1025
JUL,f,26,,,,,, ,,,2500,2500
JUL,m,46,,,,,, ,,,3000,3000
JUL,f,37,,,,,, ,,,500,500
JUL,m,5,,,,,, ,,, , 
JUL,m,60,,,,,, ,,, , 
JUL,f,54,,,,,, ,,, , 
JUL,m,33,,,,,, ,,,11542,11542
JUL,f,31,,,,,, ,,,1025,1025
JUL,f,28,,,,,,8,,, , 
JUL,m,1,,,,,, ,,, , 
JUL,m,60,,,,,, ,,,2500,2500
JUL,f,58,,,,,, ,,,300,300
JUL,f,25,,,,,, ,,,1800,1800
JUL,m,21,,,,,,2,,, , 
JUL,m,62,,,,,, ,,,11000,11000
JUL,f,64,,,,,, ,,,2500,2500
JUL,f,22,,,,,, ,,, , 
JUL,m,36,,,,,, ,,,8000,13000
JUL,f,39,,,,,, ,,,970,970
JUL,m,5,,,,,, ,,, , 
JUL,f,70,,,,,, ,,, , 
JUL,f,30,,,,,, ,,,5000,5000
JUL,f,4,,,,,, ,,, , 
JUL,f,20,,,,,, ,,,700,700
JUL,m,35,,,,,, ,,,4500,4500
JUL,f,37,,,,,, ,,,7000,7000
JUL,m,2,,,,,, ,,, , 
JUL,m,59,,,,,, ,,,20000,20000
JUL,f,55,,,,,, ,,, , 
JUL,m,30,,,,,,4,,, , 
JUL,m,37,,,,,, ,,,6500,6500
JUL,f,32,,,,,, ,,, , 
JUL,m,5,,,,,, ,,, , 
JUL,m,2,,,,,, ,,, , 
JUL,m,80,,,,,, ,,, , 
JUL,m,51,,,,,, ,,, , 
JUL,f,63,,,,,, ,,, , 
JUL,f,27,,,,,, ,,,5300,5300
JUL,f,53,,,,,, ,,,1000,1000
JUL,f,23,,,,,, ,,,1025,1025
JUL,f,42,,,,,, ,,,600,600
JUL,f,17,,,,,, ,,, , 
JUL,m,16,,,,,, ,,, , 
JUL,m,13,,,,,, ,,, , 
JUL,m,7,,,,,, ,,, , 
JUL,m,65,,,,,, ,,, , 
JUL,m,29,,,,,, ,,,6000,6000
JUL,f,29,,,,,, ,,,5000,5000
JUL,f,77,,,,,, ,,, , 
JUL,f,33,,,,,, ,,,999,999
JUL,f,83,,,,,, ,,, , 
JUL,f,55,,,,,, ,,,1500,1500
JUL,f,56,,,,,, ,,,1200,1200
JUL,f,25,,,,,,1,,, , 
JUL,f,51,,,,,, ,,,750,1350
JUL,m,19,,,,,, ,,, , 
JUL,f,72,,,,,, ,,, , 
JUL,f,93,,,,,, ,,, , 
JUL,f,46,,,,,, ,,,8500,10900
JUL,f,7,,,,,, ,,, , 
JUL,f,69,,,,,, ,,, , 
JUL,m,44,,,,,, ,,,4800,4800
JUL,m,21,,,,,, ,,, , 
JUL,f,62,,,,,, ,,,2500,2500
JUL,m,63,,,,,, ,,, , 
JUL,m,32,,,,,, ,,,7500,7500
JUL,m,28,,,,,, ,,,1769,1769
JUL,m,65,,,,,, ,,,16000,16000
JUL,f,58,,,,,, ,,, , 
JUL,m,27,,,,,, ,,,3500,3500
JUL,f,15,,,,,, ,,, , 
JUL,m,52,,,,,, ,,,3100,3100
JUL,f,52,,,,,, ,,, , 
JUL,m,27,,,,,, ,,, , 
JUL,m,8,,,,,, ,,, , 
JUL,m,71,,,,,, ,,, , 
JUL,f,35,,,,,, ,,,1025,1025
JUL,m,61,,,,,, ,,,2200,2200
JUL,m,14,,,,,, ,,, , 
JUL,m,12,,,,,, ,,, , 
JUL,m,24,,,,,, ,,, , 
JUL,f,22,,,,,, ,,, , 
JUL,f,54,,,,,, ,,, , 
JUL,m,62,,,,,, ,,, , 
JUL,m,63,,,,,, ,,,750,750
JUL,f,62,,,,,, ,,, , 
JUL,m,27,,,,,, ,,,1800,1800
JUL,m,70,,,,,, ,,, , 
JUL,f,69,,,,,, ,,, , 
JUL,f,39,,,,,, ,,,3500,3500
JUL,f,9,,,,,, ,,, , 
JUL,m,61,,,,,, ,,,1800,2300
JUL,f,47,,,,,, ,,,150,150
JUL,f,18,,,,,, ,,, , 
JUL,m,16,,,,,, ,,, , 
JUL,m,67,,,,,, ,,, , 
JUL,f,64,,,,,, ,,, , 
JUL,f,73,,,,,, ,,, , 
JUL,m,22,,,,,,4,,, , 
JUL,f,25,,,,,,3,,, , 
JUL,f,61,,,,,, ,,,4000,4000
JUL,f,50,,,,,, ,,, , 
JUL,f,30,,,,,, ,,, , 
JUL,m,25,,,,,, ,,, , 
JUL,f,19,,,,,, ,,, , 
JUL,f,85,,,,,, ,,, , 
JUL,m,33,,,,,, ,,,2500,2500
JUL,f,31,,,,,, ,,,3000,3000
JUL,m,9,,,,,, ,,, , 
JUL,m,84,,,,,, ,,, , 
JUL,f,79,,,,,, ,,, , 
JUL,f,56,,,,,, ,,,450,450
JUL,f,54,,,,,, ,,,2000,2000
JUL,f,81,,,,,, ,,, , 
JUL,m,45,,,,,, ,,,785,785
JUL,f,52,,,,,, ,,, , 
JUL,f,14,,,,,, ,,, , 
JUL,m,52,,,,,, ,,,785,785
JUL,f,59,,,,,, ,,,1200,1200
JUL,f,24,,,,,,4,,, , 
JUL,m,22,,,,,, ,,, , 
JUL,f,97,,,,,, ,,, , 
JUL,m,51,,,,,, ,,, , 
JUL,f,79,,,,,, ,,, , 
JUL,f,74,,,,,, ,,,4000,4000
JUL,f,44,,,,,,2,,, , 
JUL,m,46,,,,,, ,,,2400,3200
JUL,f,15,,,,,, ,,, , 
JUL,m,1,,,,,, ,,, , 
JUL,f,48,,,,,, ,,,3000,3000
JUL,m,12,,,,,, ,,, , 
JUL,m,72,,,,,, ,,,3000,3000
JUL,f,71,,,,,, ,,, , 
JUL,m,32,,,,,, ,,,3000,3000
JUL,m,47,,,,,, ,,,1800,1800
JUL,f,46,,,,,, ,,,1200,1200
JUL,m,20,,,,,, ,,,600,600
JUL,f,18,,,,,, ,,, , 
JUL,f,15,,,,,, ,,, , 
JUL,m,79,,,,,, ,,, , 
JUL,f,77,,,,,, ,,, , 
JUL,m,72,,,,,, ,,, , 
JUL,f,70,,,,,, ,,,7000,7000
JUL,m,39,,,,,, ,,, , 
JUL,f,33,,,,,, ,,, , 
JUL,f,56,,,,,, ,,,2800,2800
JUL,m,21,,,,,, ,,, , 
JUL,m,22,,,,,, ,,,1025,1325
JUL,f,25,,,,,, ,,,1000,2200
JUL,m,27,,,,,, ,,,5000,5000
JUL,m,36,,,,,, ,,,2567,2567
JUL,f,28,,,,,, ,,,2000,2000
JUL,f,70,,,,,, ,,, , 
JUL,f,45,,,,,, ,,, , 
JUL,m,9,,,,,, ,,, , 
JUL,m,41,,,,,, ,,,5060,5060
JUL,f,38,,,,,, ,,,1200,2200
JUL,f,10,,,,,, ,,, , 
JUL,m,4,,,,,, ,,, , 
JUL,f,58,,,,,, ,,, , 
JUL,f,40,,,,,, ,,,7000,7000
JUL,m,1,,,,,, ,,, , 
JUL,m,3,,,,,, ,,, , 
JUL,m,38,,,,,, ,,,1500,1500
JUL,m,34,,,,,, ,,, , 
JUL,f,64,,,,,, ,,,217,217
JUL,f,56,,,,,, ,,,4500,4500
JUL,f,66,,,,,, ,,,433,433
JUL,f,24,,,,,, ,,,2500,2500
JUL,m,66,,,,,, ,,, , 
JUL,f,59,,,,,, ,,,1749,1749
JUL,m,37,,,,,, ,,,3600,3600
JUL,f,49,,,,,,8,,, , 
JUL,m,10,,,,,, ,,, , 
JUL,m,33,,,,,, ,,,9055,9055
JUL,f,34,,,,,, ,,, , 
JUL,f,10,,,,,, ,,, , 
JUL,f,4,,,,,, ,,, , 
JUL,f,66,,,,,, ,,, , 
JUL,f,68,,,,,, ,,, , 
JUL,m,45,,,,,,2,,, , 
JUL,f,43,,,,,,4,,, , 
JUL,f,41,,,,,, ,,,4700,4700
JUL,f,40,,,,,, ,,,1835,1835
JUL,f,34,,,,,, ,,,2000,2000
JUL,f,83,,,,,, ,,, , 
JUL,m,52,,,,,, ,,, , 
JUL,m,42,,,,,, ,,,3742,3742
JUL,f,46,,,,,, ,,, , 
JUL,m,5,,,,,, ,,, , 
JUL,m,55,,,,,, ,,, , 
JUL,m,57,,,,,, ,,,874,874
JUL,f,62,,,,,, ,,,585,757
JUL,f,30,,,,,, ,,,1500,1500
JUL,m,26,,,,,, ,,,1025,2525
JUL,m,66,,,,,, ,,, , 
JUL,f,64,,,,,, ,,,2177,2177
JUL,f,28,,,,,, ,,,1732,1732
JUL,m,68,,,,,, ,,,850,850
JUL,m,66,,,,,, ,,,970,970
JUL,f,18,,,,,, ,,,1776,1776
JUL,f,73,,,,,, ,,, , 
JUL,m,72,,,,,, ,,, , 
JUL,f,66,,,,,, ,,, , 
JUL,m,32,,,,,, ,,,1100,1100
JUL,m,27,,,,,, ,,,1600,1600
JUL,m,38,,,,,, ,,,2598,2998
JUL,f,34,,,,,, ,,, , 
JUL,f,8,,,,,, ,,, , 
JUL,m,75,,,,,,5,,, , 
JUL,f,73,,,,,, ,,, , 
JUL,m,29,,,,,, ,,,1200,1200
JUL,m,76,,,,,, ,,, , 
JUL,m,72,,,,,, ,,, , 
JUL,f,74,,,,,, ,,,36,36
JUL,m,80,,,,,, ,,, , 
JUL,f,27,,,,,, ,,,1230,1230
JUL,f,10,,,,,, ,,, , 
JUL,m,8,,,,,, ,,, , 
JUL,f,43,,,,,, ,,,600,600
JUL,f,8,,,,,, ,,, , 
JUL,m,6,,,,,, ,,, , 
JUL,m,66,,,,,, ,,,1300,1300
JUL,m,64,,,,,, ,,,2851,3851
JUL,f,56,,,,,, ,,,1155,1155
JUL,f,32,,,,,, ,,, , 
JUL,f,26,,,,,, ,,, , 
JUL,m,19,,,,,, ,,, , 
JUL,f,87,,,,,, ,,, , 
JUL,f,85,,,,,, ,,, , 
JUL,m,48,,,,,, ,,,4300,4300
JUL,f,48,,,,,, ,,,459,459
JUL,m,30,,,,,, ,,, , 
JUL,f,18,,,,,, ,,,1460,1460
JUL,m,7,,,,,, ,,, , 
JUL,m,69,,,,,, ,,,6000,6000
JUL,f,69,,,,,, ,,, , 
JUL,m,65,,,,,, ,,,2825,2825
JUL,f,63,,,,,, ,,,7500,7500
JUL,m,23,,,,,, ,,,1415,1415
JUL,f,51,,,,,, ,,, , 
JUL,m,28,,,,,, ,,,3000,3000
JUL,m,56,,,,,, ,,,1299,1299
JUL,f,52,,,,,, ,,,1299,1299
JUL,f,11,,,,,, ,,, , 
JUL,m,27,,,,,, ,,,1400,1400
JUL,f,19,,,,,, ,,,1299,1299
JUL,m,22,,,,,, ,,,1516,1516
JUL,f,82,,,,,, ,,,639,639
JUL,m,79,,,,,, ,,, , 
JUL,m,41,,,,,, ,,,1400,1400
JUL,f,39,,,,,, ,,,1747,1747
JUL,m,19,,,,,, ,,, , 
JUL,f,12,,,,,, ,,, , 
JUL,f,72,,,,,, ,,, , 
JUL,f,43,,,,,,2,,, , 
JUL,m,18,,,,,, ,,,1129,1129
JUL,m,16,,,,,, ,,, , 
JUL,m,10,,,,,, ,,, , 
JUL,m,6,,,,,, ,,, , 
JUL,m,54,,,,,,3,,, , 
JUL,f,61,,,,,, ,,,811,811
JUL,f,21,,,,,, ,,,1025,1025
JUL,m,13,,,,,, ,,, , 
JUL,f,31,,,,,, ,,,2185,2185
JUL,m,30,,,,,, ,,,1800,1800
JUL,m,6,,,,,, ,,, , 
JUL,m,2,,,,,, ,,, , 
JUL,m,43,,,,,, ,,,2000,2000
JUL,f,43,,,,,, ,,,2500,2500
JUL,m,11,,,,,, ,,, , 
JUL,f,5,,,,,, ,,, , 
JUL,m,70,,,,,, ,,, , 
JUL,f,74,,,,,, ,,, , 
JUL,m,76,,,,,, ,,, , 
JUL,f,70,,,,,, ,,, , 
JUL,m,76,,,,,, ,,, , 
JUL,f,71,,,,,, ,,,601,601
JUL,m,45,,,,,, ,,, , 
JUL,f,31,,,,,, ,,, , 
JUL,m,36,,,,,, ,,,1600,1600
JUL,m,3,,,,,, ,,, , 
JUL,m,8,,,,,, ,,, , 
JUL,m,40,,,,,, ,,,1701,1701
JUL,f,27,,,,,, ,,,610,610
JUL,f,7,,,,,, ,,, , 
JUL,m,3,,,,,, ,,, , 
JUL,f,53,,,,,, ,,,1800,1800
JUL,m,25,,,,,, ,,,5000,5000
JUL,m,40,,,,,, ,,,1200,1200
JUL,f,47,,,,,, ,,, , 
JUL,m,7,,,,,, ,,, , 
JUL,m,2,,,,,, ,,, , 
JUL,f,43,,,,,, ,,,1500,1500
JUL,m,47,,,,,, ,,,1200,1200
JUL,f,13,,,,,, ,,, , 
JUL,f,11,,,,,, ,,, , 
JUL,m,8,,,,,, ,,, , 
JUL,f,6,,,,,, ,,, , 
JUL,f,57,,,,,, ,,, , 
JUL,f,35,,,,,, ,,,600,600
JUL,f,8,,,,,, ,,, , 
JUL,m,4,,,,,, ,,, , 
JUL,f,11,,,,,, ,,, , 
JUL,m,10,,,,,, ,,, , 
JUL,f,31,,,,,, ,,,1299,1299
JUL,f,16,,,,,, ,,, , 
JUL,f,14,,,,,, ,,, , 
JUL,f,2,,,,,, ,,, , 
JUL,m,51,,,,,, ,,, , 
JUL,m,54,,,,,, ,,,2598,2598
JUL,f,90,,,,,, ,,, , 
JUL,m,40,,,,,,5,,, , 
JUL,f,41,,,,,, ,,, , 
JUL,m,17,,,,,, ,,, , 
JUL,m,16,,,,,, ,,, , 
JUL,m,14,,,,,, ,,, , 
JUL,m,12,,,,,, ,,, , 
JUL,f,4,,,,,, ,,, , 
JUL,m,28,,,,,, ,,,2468,2468
JUL,f,25,,,,,, ,,, , 
JUL,m,6,,,,,, ,,, , 
JUL,f,18,,,,,, ,,,1516,1516
JUL,m,29,,,,,, ,,,1462,1462
JUL,f,29,,,,,, ,,, , 
JUL,f, ,,,,,, ,,, , 
JUL,m,53,,,,,, ,,,1800,1800
JUL,f,59,,,,,, ,,,1625,1625
JUL,m,25,,,,,, ,,,1500,1500
JUL,m,21,,,,,, ,,,1025,1025
JUL,m,80,,,,,, ,,, , 
JUL,f,79,,,,,, ,,, , 
JUL,f,30,,,,,, ,,, , 
JUL,f,28,,,,,, ,,, , 
JUL,m,51,,,,,, ,,,1800,1800
JUL,f,49,,,,,, ,,,600,600
JUL,m,31,,,,,, ,,, , 
JUL,f,28,,,,,, ,,,1516,1516
JUL,m,38,,,,,, ,,,2000,2000
JUL,f,38,,,,,, ,,, , 
JUL,f,12,,,,,, ,,, , 
JUL,m,4,,,,,, ,,, , 
JUL,m,56,,,,,, ,,,1100,1100
JUL,f,47,,,,,, ,,, , 
JUL,f,23,,,,,, ,,,1000,1000
JUL,m,20,,,,,, ,,,1300,1300
JUL,f,74,,,,,, ,,, , 
JUL,m,65,,,,,, ,,, , 
JUL,f,61,,,,,, ,,, , 
JUL,m,51,,,,,, ,,,1800,1800
JUL,f,49,,,,,, ,,,3000,3000
JUL,f,15,,,,,, ,,, , 
JUL,f,59,,,,,, ,,, , 
JUL,m,57,,,,,, ,,,7000,7000
JUL,m,23,,,,,, ,,, , 
JUL,f,40,,,,,, ,,,8000,8000
JUL,m,44,,,,,, ,,, , 
JUL,f,47,,,,,, ,,,2082,2082
JUL,m,18,,,,,, ,,, , 
JUL,m,13,,,,,, ,,, , 
JUL,m,64,,,,,, ,,, , 
JUL,f,63,,,,,, ,,, , 
JUL,f,69,,,,,, ,,, , 
JUL,f,68,,,,,, ,,,3000,3000
JUL,m,71,,,,,, ,,, , 
JUL,m,58,,,,,, ,,,11800,11800
JUL,f,54,,,,,, ,,, , 
JUL,f,70,,,,,, ,,,4500,4500
JUL,m,29,,,,,, ,,,2500,2500
JUL,f,33,,,,,, ,,,1025,1025
JUL,m,69,,,,,, ,,, , 
JUL,f,67,,,,,, ,,,1500,1500
JUL,f,58,,,,,, ,,, , 
JUL,m,32,,,,,, ,,,3500,3500
JUL,f,29,,,,,, ,,,5000,5000
JUL,m,64,,,,,, ,,, , 
JUL,f,62,,,,,, ,,, , 
JUL,f,34,,,,,, ,,, , 
JUL,m,12,,,,,, ,,, , 
JUL,m,10,,,,,, ,,, , 
JUL,f,38,,,,,, ,,,1200,1200
JUL,m,36,,,,,, ,,, , 
JUL,f,6,,,,,, ,,, , 
JUL,f,83,,,,,, ,,, , 
JUL,m,66,,,,,, ,,,9000,9000
JUL,f,60,,,,,, ,,,3000,3000
JUL,m,28,,,,,, ,,,4360,4360
JUL,f,47,,,,,, ,,, , 
JUL,f,46,,,,,, ,,,10000,10000
JUL,f,69,,,,,, ,,,2506,2506
JUL,m,71,,,,,, ,,, , 
JUL,m,33,,,,,, ,,,4800,4800
JUL,m,64,,,,,, ,,, , 
JUL,f,86,,,,,, ,,, , 
JUL,f,43,,,,,, ,,,3000,3000
JUL,f,66,,,,,, ,,,1025,1025
JUL,m,77,,,,,, ,,,1675,1675
JUL,f,74,,,,,, ,,, , 
JUL,f,89,,,,,, ,,, , 
JUL,m,72,,,,,, ,,, , 
JUL,f,68,,,,,, ,,, , 
JUL,m,41,,,,,, ,,,4760,4760
JUL,f,61,,,,,, ,,,10000,20400
JUL,m,61,,,,,, ,,,15000,20000
JUL,f,94,,,,,, ,,, , 
JUL,m,83,,,,,, ,,, , 
JUL,f,83,,,,,, ,,, , 
JUL,f,46,,,,,, ,,,6000,6000
JUL,m,44,,,,,, ,,,7000,7000
JUL,f,44,,,,,, ,,,5000,5000
JUL,f,9,,,,,, ,,, , 
JUL,f,4,,,,,, ,,, , 
JUL,f,37,,,,,, ,,,2600,2600
JUL,f,96,,,,,, ,,, , 
JUL,f,104,,,,,, ,,, , 
JUL,f,73,,,,,, ,,,1600,1600
JUL,f,63,,,,,, ,,,2000,2000
JUL,m,77,,,,,, ,,, , 
JUL,f,62,,,,,, ,,,1150,1150
JUL,f,36,,,,,, ,,, , 
JUL,f,60,,,,,, ,,, , 
JUL,m,62,,,,,, ,,,2620,2620
JUL,f,60,,,,,, ,,,3500,4500
JUL,f,79,,,,,, ,,, , 
JUL,m,48,,,,,, ,,,6000,6000
JUL,m,39,,,,,, ,,,10000,10000
JUL,f,35,,,,,, ,,,7000,7000
JUL,m,37,,,,,, ,,,2567,2567
JUL,f,76,,,,,, ,,, , 
JUL,m,82,,,,,, ,,, , 
JUL,f,60,,,,,, ,,, , 
JUL,m,44,,,,,,3,,, , 
JUL,f,42,,,,,, ,,,963,963
JUL,m,16,,,,,, ,,, , 
JUL,f,8,,,,,, ,,, , 
JUL,m,69,,,,,, ,,,2550,2550
JUL,f,69,,,,,, ,,,1400,1400
JUL,m,38,,,,,, ,,,6000,6000
JUL,f,34,,,,,, ,,,5000,5000
JUL,m,46,,,,,, ,,,1025,1025
JUL,f,36,,,,,, ,,, , 
JUL,m,64,,,,,, ,,,800,1017
JUL,f,49,,,,,, ,,, , 
JUL,m,24,,,,,, ,,,1800,1800
JUL,m,18,,,,,, ,,, , 
JUL,f,66,,,,,, ,,, , 
JUL,m,75,,,,,, ,,, , 
JUL,f,25,,,,,, ,,,2000,2000
JUL,m,24,,,,,, ,,,1500,1500
JUL,m,70,,,,,, ,,,1200,1200
JUL,m,54,,,,,, ,,,9000,12000
JUL,m,17,,,,,, ,,, , 
JUL,f,12,,,,,, ,,, , 
JUL,f,66,,,,,, ,,,4100,4100
JUL,f,88,,,,,, ,,, , 
JUL,f,57,,,,,, ,,, , 
JUL,m,35,,,,,, ,,,5000,5000
JUL,f,31,,,,,, ,,, , 
JUL,m,5,,,,,, ,,, , 
JUL,m,2,,,,,, ,,, , 
JUL,m,85,,,,,, ,,, , 
JUL,f,83,,,,,, ,,, , 
JUL,m,39,,,,,, ,,, , 
JUL,f,36,,,,,, ,,, , 
JUL,f,8,,,,,, ,,, , 
JUL,m,29,,,,,, ,,,3063,3063
JUL,m,79,,,,,, ,,, , 
JUL,f,78,,,,,, ,,, , 
JUL,m,41,,,,,, ,,,2567,2567
JUL,f,63,,,,,, ,,, , 
JUL,f,44,,,,,, ,,,2515,2515
JUL,f,20,,,,,, ,,, , 
JUL,m,60,,,,,, ,,,15000,15000
JUL,m,27,,,,,, ,,,5600,5600
JUL,m,29,,,,,, ,,,3000,3000
JUL,m,68,,,,,, ,,,2500,2500
JUL,f,57,,,,,, ,,,9000,9000
JUL,m,45,,,,,, ,,,7000,7000
JUL,f,42,,,,,, ,,,5000,5000
JUL,m,16,,,,,, ,,, , 
JUL,f,12,,,,,, ,,, , 
JUL,m,6,,,,,, ,,, , 
JUL,f,40,,,,,, ,,,5000,5000
JUL,m,13,,,,,, ,,, , 
JUL,f,88,,,,,, ,,, , 
JUL,m,60,,,,,, ,,,2800,4800
JUL,f,57,,,,,, ,,,2500,2500
JUL,f,27,,,,,, ,,,3000,4000
JUL,m,26,,,,,, ,,, , 
JUL,f,56,,,,,, ,,,6087,6087
JUL,f,52,,,,,, ,,, , 
JUL,m,86,,,,,, ,,, , 
JUL,f,37,,,,,, ,,,12000,12000
JUL,m,71,,,,,, ,,,3500,3500
JUL,f,72,,,,,, ,,, , 
JUL,m,87,,,,,, ,,, , 
JUL,m,57,,,,,, ,,,1800,1800
JUL,m,22,,,,,, ,,, , 
JUL,m,67,,,,,, ,,, , 
JUL,f,48,,,,,, ,,,19000,19000
JUL,m,52,,,,,, ,,, , 
JUL,m,29,,,,,, ,,,1216,1216
JUL,m,50,,,,,, ,,,1500,1500
JUL,f,45,,,,,, ,,, , 
JUL,m,10,,,,,, ,,, , 
JUL,m,52,,,,,, ,,,1760,1760
JUL,f,51,,,,,, ,,,1200,1200
JUL,f,30,,,,,, ,,,800,1700
JUL,f,26,,,,,, ,,,1200,1200
JUL,f,14,,,,,, ,,, , 
JUL,f,29,,,,,, ,,,1100,1100
